 0.8000	 0.9581	 0.0089
 0.8050	 0.9686	 0.0094
 0.8100	 0.9691	 0.0099
 0.8150	 0.9696	 0.0094
 0.8200	 0.9641	 0.0088
 0.8250	 0.9637	 0.0089
 0.8300	 0.9687	 0.0084
 0.8350	 0.9677	 0.0087
 0.8400	 0.9689	 0.0085
 0.8450	 0.9703	 0.0083
 0.8500	 0.9711	 0.0081
 0.8550	 0.9708	 0.0085
 0.8600	 0.9729	 0.0085
 0.8650	 0.9678	 0.0092
 0.8700	 0.9615	 0.0089
 0.8750	 0.9577	 0.0082
 0.8800	 0.9638	 0.0080
 0.8850	 0.9775	 0.0080
 0.8900	 0.9664	 0.0079
 0.8950	 0.9649	 0.0079
 0.9000	 0.9670	 0.0081
 0.9050	 0.9708	 0.0081
 0.9100	 0.9795	 0.0084
 0.9150	 0.9679	 0.0075
 0.9200	 0.9651	 0.0077
 0.9250	 0.9640	 0.0076
 0.9300	 0.9589	 0.0078
 0.9350	 0.9701	 0.0079
 0.9400	 0.9691	 0.0080
 0.9450	 0.9590	 0.0082
 0.9500	 0.9753	 0.0082
 0.9550	 0.9724	 0.0078
 0.9600	 0.9707	 0.0079
 0.9650	 0.9748	 0.0090
 0.9700	 0.9750	 0.0077
 0.9750	 0.9731	 0.0072
 0.9800	 0.9780	 0.0074
 0.9850	 0.9774	 0.0072
 0.9900	 0.9823	 0.0075
 0.9950	 0.9880	 0.0072
 1.0000	 0.9860	 0.0069
 1.0050	 0.9837	 0.0070
 1.0100	 0.9871	 0.0073
 1.0150	 0.9791	 0.0072
 1.0200	 0.9846	 0.0069
 1.0250	 0.9836	 0.0066
 1.0300	 0.9699	 0.0068
 1.0350	 0.9783	 0.0066
 1.0400	 0.9853	 0.0065
 1.0450	 0.9837	 0.0068
 1.0500	 0.9840	 0.0066
 1.0550	 0.9938	 0.0064
 1.0600	 0.9966	 0.0063
 1.0650	 0.9902	 0.0065
 1.0700	 0.9891	 0.0064
 1.0750	 0.9887	 0.0063
 1.0800	 0.9837	 0.0062
 1.0850	 0.9860	 0.0063
 1.0900	 0.9970	 0.0071
 1.0950	 0.9947	 0.0069
 1.1000	 0.9838	 0.0061
 1.1050	 0.9827	 0.0066
 1.1100	 0.9815	 0.0064
 1.1150	 0.9822	 0.0063
 1.1200	 0.9799	 0.0064
 1.1250	 0.9828	 0.0065
 1.1300	 0.9757	 0.0067
 1.1350	 0.9763	 0.0068
 1.1400	 0.9857	 0.0072
 1.1450	 0.9883	 0.0073
 1.1500	 0.9788	 0.0065
 1.1550	 0.9699	 0.0061
 1.1600	 0.9764	 0.0065
 1.1650	 0.9845	 0.0062
 1.1700	 0.9964	 0.0061
 1.1750	 0.9933	 0.0057
 1.1800	 0.9843	 0.0057
 1.1850	 0.9869	 0.0057
 1.1900	 0.9966	 0.0058
 1.1950	 0.9986	 0.0062
 1.2000	 0.9921	 0.0059
 1.2050	 0.9950	 0.0062
 1.2100	 0.9890	 0.0058
 1.2150	 0.9864	 0.0059
 1.2200	 0.9910	 0.0059
 1.2250	 0.9930	 0.0061
 1.2300	 0.9923	 0.0059
 1.2350	 1.0049	 0.0061
 1.2400	 1.0099	 0.0057
 1.2450	 0.9960	 0.0056
 1.2500	 0.9922	 0.0057
 1.2550	 0.9960	 0.0067
 1.2600	 1.0131	 0.0062
