P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_170502_20111201_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_17274_20090824_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_17511_20131031_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_175706_20090330_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_1862_20051122_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_1864_20010329_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_1865_20081031_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_1866_20061121_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_18736_20010130_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_18882_20101227_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_189552_20041016_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_19127_20031001_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_1916_20010814_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_1917_20080707_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_192563_20121219_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_19356_20010130_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_1943_20020112_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_1951_20080707_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_19764_20100906_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_1980_20061025_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_1981_20131031_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_2000wl63_20121219_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_2002av_20020113_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_2002ny40_20020817_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_2004qd3_20050303_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_2007ru17_20101014_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_200840_20020414_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_2008qs11_20081002_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_2063_20050519_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_2064_20060629_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_2074_20030930_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_2078_20100712_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_20790_20010129_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_2099_20051008_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_2102_20110704_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_21088_20010130_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_214869_20121013_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_217796_20091025_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_217807_20091025_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_219071_20111031_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_2212_20061222_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_22753_20050303_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_22771_20031016_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_2335_20051008_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_2340_20141022_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_236716_20070720_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_241662_20100712_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_24445_20031001_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_24475_20111227_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_2449_20100907_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_24761_20100117_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_25143_20010219_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_25330_20021027_csv::1.0
